"GEO_ID","NAME","B01002_001E","B01002_001M","B01002_002E","B01002_002M","B01002_003E","B01002_003M"
"id","Geographic Area Name","Estimate!!Median age --!!Total:","Margin of Error!!Median age --!!Total:","Estimate!!Median age --!!Male","Margin of Error!!Median age --!!Male","Estimate!!Median age --!!Female","Margin of Error!!Median age --!!Female"
"1500000US530330261003","Block Group 3, Census Tract 261, King County, Washington","41.9","9.2","42.5","20.5","41.6","7.9"
"1500000US530330261004","Block Group 4, Census Tract 261, King County, Washington","32.1","4.8","29.7","4.2","34.7","4.8"
"1500000US530330261005","Block Group 5, Census Tract 261, King County, Washington","34.8","14.7","33.4","7.8","42.0","23.6"
"1500000US530330262001","Block Group 1, Census Tract 262, King County, Washington","36.2","3.7","36.2","5.1","37.0","15.3"
"1500000US530330262002","Block Group 2, Census Tract 262, King County, Washington","33.3","3.0","33.5","6.1","33.2","3.9"
"1500000US530330262003","Block Group 3, Census Tract 262, King County, Washington","35.9","7.6","37.3","9.0","35.6","13.5"
"1500000US530330262004","Block Group 4, Census Tract 262, King County, Washington","42.4","8.8","46.6","18.7","39.6","11.3"
"1500000US530330263001","Block Group 1, Census Tract 263, King County, Washington","42.6","8.7","44.4","11.8","35.9","14.0"
"1500000US530330263002","Block Group 2, Census Tract 263, King County, Washington","36.9","7.4","34.3","7.4","41.9","7.8"
"1500000US530330264001","Block Group 1, Census Tract 264, King County, Washington","37.7","7.2","37.6","5.2","40.1","24.0"
"1500000US530330264002","Block Group 2, Census Tract 264, King County, Washington","38.5","13.4","38.1","15.5","40.7","15.8"
"1500000US530330264003","Block Group 3, Census Tract 264, King County, Washington","36.0","7.2","36.9","6.2","29.6","13.6"
"1500000US530330264004","Block Group 4, Census Tract 264, King County, Washington","58.8","11.2","43.0","17.0","67.7","2.7"
"1500000US530330264005","Block Group 5, Census Tract 264, King County, Washington","28.7","4.5","32.2","8.4","26.8","1.9"
"1500000US530330265001","Block Group 1, Census Tract 265, King County, Washington","33.0","13.4","23.0","19.8","41.1","11.4"
"1500000US530330265002","Block Group 2, Census Tract 265, King County, Washington","37.4","5.6","34.4","9.6","38.2","7.8"
"1500000US530330265003","Block Group 3, Census Tract 265, King County, Washington","33.0","2.3","33.4","6.0","32.6","2.4"
"1500000US530330266001","Block Group 1, Census Tract 266, King County, Washington","37.0","8.3","35.9","7.4","37.8","10.8"
"1500000US530330266002","Block Group 2, Census Tract 266, King County, Washington","40.0","3.5","36.7","3.1","40.7","1.7"
"1500000US530330267001","Block Group 1, Census Tract 267, King County, Washington","36.1","9.4","37.6","15.0","33.8","7.6"
"1500000US530330267002","Block Group 2, Census Tract 267, King County, Washington","35.7","6.4","36.1","0.8","29.4","12.4"
"1500000US530330267003","Block Group 3, Census Tract 267, King County, Washington","52.1","24.6","52.2","26.7","43.9","24.6"
"1500000US530330267004","Block Group 4, Census Tract 267, King County, Washington","49.9","3.3","48.3","5.7","52.1","4.8"
"1500000US530330268011","Block Group 1, Census Tract 268.01, King County, Washington","37.4","6.0","37.9","8.4","34.0","5.8"
"1500000US530330268012","Block Group 2, Census Tract 268.01, King County, Washington","34.6","9.0","36.6","7.8","28.7","12.1"
"1500000US530330268013","Block Group 3, Census Tract 268.01, King County, Washington","38.8","21.7","43.7","23.1","38.6","23.2"
"1500000US530330268014","Block Group 4, Census Tract 268.01, King County, Washington","29.9","3.6","30.9","7.1","29.6","3.7"
"1500000US530330268021","Block Group 1, Census Tract 268.02, King County, Washington","32.2","6.0","28.5","5.6","33.8","4.2"
"1500000US530330268022","Block Group 2, Census Tract 268.02, King County, Washington","34.2","12.3","31.1","16.7","34.5","13.7"
"1500000US530330268023","Block Group 3, Census Tract 268.02, King County, Washington","39.8","5.2","41.8","9.1","38.4","15.1"
"1500000US530330268024","Block Group 4, Census Tract 268.02, King County, Washington","40.7","4.5","39.8","7.9","41.5","5.4"
"1500000US530330270001","Block Group 1, Census Tract 270, King County, Washington","43.4","4.2","40.4","7.2","48.6","11.5"
"1500000US530330270002","Block Group 2, Census Tract 270, King County, Washington","38.0","11.5","37.0","5.1","49.0","20.5"
"1500000US530330270003","Block Group 3, Census Tract 270, King County, Washington","38.1","9.1","38.9","8.7","37.1","11.6"
"1500000US530330271001","Block Group 1, Census Tract 271, King County, Washington","32.6","9.6","31.4","9.8","33.0","17.7"
"1500000US530330271002","Block Group 2, Census Tract 271, King County, Washington","36.0","4.4","35.3","5.4","37.4","6.3"
"1500000US530330272001","Block Group 1, Census Tract 272, King County, Washington","44.3","3.0","44.9","2.9","43.6","4.5"
"1500000US530330272002","Block Group 2, Census Tract 272, King County, Washington","31.7","3.9","31.4","4.2","32.1","5.2"
"1500000US530330273001","Block Group 1, Census Tract 273, King County, Washington","36.8","6.0","36.8","7.2","36.5","10.5"
"1500000US530330273002","Block Group 2, Census Tract 273, King County, Washington","34.0","6.1","34.6","3.9","30.7","4.7"
"1500000US530330273003","Block Group 3, Census Tract 273, King County, Washington","34.4","3.5","42.7","8.5","26.0","6.5"
"1500000US530330273004","Block Group 4, Census Tract 273, King County, Washington","39.1","6.2","33.8","6.3","49.2","9.5"
"1500000US530330274001","Block Group 1, Census Tract 274, King County, Washington","35.5","5.8","29.7","6.0","38.1","3.2"
"1500000US530330274002","Block Group 2, Census Tract 274, King County, Washington","37.7","11.6","37.2","17.9","40.2","12.5"
"1500000US530330274003","Block Group 3, Census Tract 274, King County, Washington","45.3","7.1","45.3","10.7","45.4","8.8"
"1500000US530330274004","Block Group 4, Census Tract 274, King County, Washington","44.5","5.7","43.2","24.1","45.2","17.1"
"1500000US530330275001","Block Group 1, Census Tract 275, King County, Washington","43.4","7.3","47.2","12.6","42.9","6.0"
"1500000US530330275002","Block Group 2, Census Tract 275, King County, Washington","40.3","9.7","40.7","7.2","35.9","19.6"
"1500000US530330275003","Block Group 3, Census Tract 275, King County, Washington","42.6","10.8","33.9","9.1","49.7","3.5"
"1500000US530330275004","Block Group 4, Census Tract 275, King County, Washington","34.9","3.6","34.7","2.5","36.3","11.4"
"1500000US530330276001","Block Group 1, Census Tract 276, King County, Washington","31.5","7.8","28.6","11.8","31.9","8.8"
"1500000US530330276002","Block Group 2, Census Tract 276, King County, Washington","35.4","3.2","29.8","3.9","38.8","5.2"
"1500000US530330276003","Block Group 3, Census Tract 276, King County, Washington","57.2","4.0","56.8","3.5","57.5","10.1"
"1500000US530330277011","Block Group 1, Census Tract 277.01, King County, Washington","56.1","13.5","56.7","4.4","51.6","19.7"
"1500000US530330277012","Block Group 2, Census Tract 277.01, King County, Washington","51.1","13.2","58.2","19.5","50.1","22.2"
"1500000US530330277013","Block Group 3, Census Tract 277.01, King County, Washington","56.1","9.6","53.8","10.3","56.5","16.0"
"1500000US530330277014","Block Group 4, Census Tract 277.01, King County, Washington","60.4","3.9","59.7","9.1","61.1","6.3"
"1500000US530330277015","Block Group 5, Census Tract 277.01, King County, Washington","37.8","13.5","37.8","18.7","37.9","15.5"
"1500000US530330277021","Block Group 1, Census Tract 277.02, King County, Washington","63.3","4.9","64.5","7.3","62.7","5.6"
"1500000US530330277022","Block Group 2, Census Tract 277.02, King County, Washington","54.9","10.1","54.2","11.2","57.2","13.1"
"1500000US530330277023","Block Group 3, Census Tract 277.02, King County, Washington","49.8","8.6","47.2","7.4","53.6","6.5"
"1500000US530330277024","Block Group 4, Census Tract 277.02, King County, Washington","56.5","12.3","55.1","9.3","63.4","11.0"
"1500000US530330278001","Block Group 1, Census Tract 278, King County, Washington","57.5","9.9","51.5","16.4","63.5","6.8"
"1500000US530330278002","Block Group 2, Census Tract 278, King County, Washington","57.7","7.6","53.0","7.9","60.7","3.7"
"1500000US530330278003","Block Group 3, Census Tract 278, King County, Washington","45.7","7.9","43.3","7.6","49.7","12.3"
"1500000US530330279001","Block Group 1, Census Tract 279, King County, Washington","47.5","21.4","35.8","24.9","54.4","25.1"
"1500000US530330279002","Block Group 2, Census Tract 279, King County, Washington","38.1","6.8","38.9","4.6","31.0","16.9"
"1500000US530330279003","Block Group 3, Census Tract 279, King County, Washington","44.7","11.2","35.7","16.3","53.4","7.6"
"1500000US530330279004","Block Group 4, Census Tract 279, King County, Washington","34.1","4.3","38.0","4.1","28.7","11.2"
"1500000US530330279005","Block Group 5, Census Tract 279, King County, Washington","36.0","8.7","33.8","11.9","36.8","11.0"
"1500000US530330279006","Block Group 6, Census Tract 279, King County, Washington","41.8","9.0","40.8","6.2","45.8","13.9"
"1500000US530330280001","Block Group 1, Census Tract 280, King County, Washington","29.4","7.1","28.5","6.6","32.7","6.2"
"1500000US530330280002","Block Group 2, Census Tract 280, King County, Washington","33.6","4.3","33.7","5.4","33.4","5.6"
"1500000US530330280003","Block Group 3, Census Tract 280, King County, Washington","38.5","6.6","41.8","8.3","31.7","4.3"
"1500000US530330281001","Block Group 1, Census Tract 281, King County, Washington","34.3","6.0","29.0","7.1","40.0","10.4"
"1500000US530330281002","Block Group 2, Census Tract 281, King County, Washington","32.0","3.3","33.6","9.7","27.8","6.7"
"1500000US530330282001","Block Group 1, Census Tract 282, King County, Washington","36.5","8.2","29.3","7.5","44.6","8.2"
"1500000US530330282002","Block Group 2, Census Tract 282, King County, Washington","31.7","7.9","30.2","10.8","32.5","8.0"
"1500000US530330282003","Block Group 3, Census Tract 282, King County, Washington","28.7","9.1","33.5","3.3","15.6","7.3"
"1500000US530330283001","Block Group 1, Census Tract 283, King County, Washington","44.1","5.9","41.1","6.9","46.7","4.4"
"1500000US530330283002","Block Group 2, Census Tract 283, King County, Washington","42.1","8.0","41.5","9.2","47.1","11.9"
"1500000US530330283003","Block Group 3, Census Tract 283, King County, Washington","35.0","3.3","35.2","4.4","34.8","3.6"
"1500000US530330284021","Block Group 1, Census Tract 284.02, King County, Washington","31.0","10.0","24.9","19.9","31.1","6.5"
"1500000US530330284022","Block Group 2, Census Tract 284.02, King County, Washington","40.8","3.1","40.1","6.3","44.6","7.8"
"1500000US530330284023","Block Group 3, Census Tract 284.02, King County, Washington","33.7","2.6","23.4","7.0","37.8","6.0"
"1500000US530330284024","Block Group 4, Census Tract 284.02, King County, Washington","31.5","1.5","28.7","6.4","33.0","3.8"
"1500000US530330284031","Block Group 1, Census Tract 284.03, King County, Washington","39.4","3.9","36.8","10.0","41.1","2.1"
"1500000US530330284032","Block Group 2, Census Tract 284.03, King County, Washington","56.9","16.6","43.5","33.7","58.6","2.6"
"1500000US530330284033","Block Group 3, Census Tract 284.03, King County, Washington","45.4","12.9","42.7","10.5","54.5","16.8"
"1500000US530330285001","Block Group 1, Census Tract 285, King County, Washington","36.0","4.5","36.6","3.7","33.9","8.5"
"1500000US530330285002","Block Group 2, Census Tract 285, King County, Washington","37.6","6.4","37.0","8.4","40.5","10.2"
"1500000US530330285003","Block Group 3, Census Tract 285, King County, Washington","32.9","3.2","35.4","6.1","28.7","0.7"
"1500000US530330286001","Block Group 1, Census Tract 286, King County, Washington","47.7","11.7","45.5","19.8","50.9","12.1"
"1500000US530330286002","Block Group 2, Census Tract 286, King County, Washington","57.0","19.1","43.6","21.4","61.7","11.7"
"1500000US530330286003","Block Group 3, Census Tract 286, King County, Washington","50.7","7.8","51.5","9.7","46.9","9.3"
"1500000US530330286004","Block Group 4, Census Tract 286, King County, Washington","54.1","10.2","54.0","15.9","54.1","9.6"
"1500000US530330286005","Block Group 5, Census Tract 286, King County, Washington","48.8","12.7","46.6","14.9","55.5","15.9"
"1500000US530330286006","Block Group 6, Census Tract 286, King County, Washington","45.7","20.7","45.2","35.5","52.1","16.3"
"1500000US530330287001","Block Group 1, Census Tract 287, King County, Washington","38.0","12.1","34.6","7.1","42.4","13.9"
"1500000US530330287002","Block Group 2, Census Tract 287, King County, Washington","47.5","12.6","48.2","10.8","47.1","17.4"
"1500000US530330287003","Block Group 3, Census Tract 287, King County, Washington","46.1","3.6","44.3","4.5","48.1","7.5"
"1500000US530330287004","Block Group 4, Census Tract 287, King County, Washington","36.7","2.3","33.5","7.1","39.6","6.9"
"1500000US530330288011","Block Group 1, Census Tract 288.01, King County, Washington","55.3","10.5","42.0","21.1","58.6","10.1"
"1500000US530330288012","Block Group 2, Census Tract 288.01, King County, Washington","36.1","9.5","34.5","15.0","37.5","10.1"
"1500000US530330288013","Block Group 3, Census Tract 288.01, King County, Washington","36.8","5.0","36.6","7.4","37.2","10.8"
"1500000US530330288021","Block Group 1, Census Tract 288.02, King County, Washington","33.0","5.7","29.6","5.2","37.7","6.1"
"1500000US530330288022","Block Group 2, Census Tract 288.02, King County, Washington","36.8","9.6","41.6","14.2","29.8","13.1"
"1500000US530330288023","Block Group 3, Census Tract 288.02, King County, Washington","20.7","18.5","31.6","13.9","13.0","13.4"
"1500000US530330288024","Block Group 4, Census Tract 288.02, King County, Washington","29.2","3.3","30.0","3.2","27.0","5.1"
"1500000US530330289011","Block Group 1, Census Tract 289.01, King County, Washington","38.8","7.0","42.4","12.2","32.6","13.5"
"1500000US530330289012","Block Group 2, Census Tract 289.01, King County, Washington","49.5","24.2","27.4","10.6","63.4","12.8"
"1500000US530330289013","Block Group 3, Census Tract 289.01, King County, Washington","43.3","4.8","45.3","5.6","42.8","11.0"
"1500000US530330289014","Block Group 4, Census Tract 289.01, King County, Washington","61.9","4.0","59.9","6.2","65.0","4.4"
"1500000US530330289021","Block Group 1, Census Tract 289.02, King County, Washington","40.0","6.2","44.5","22.1","27.4","20.3"
"1500000US530330289022","Block Group 2, Census Tract 289.02, King County, Washington","33.2","5.8","31.5","7.4","35.4","6.3"
"1500000US530330289023","Block Group 3, Census Tract 289.02, King County, Washington","33.6","14.8","37.4","20.9","29.7","12.0"
"1500000US530330289024","Block Group 4, Census Tract 289.02, King County, Washington","29.0","9.2","21.7","9.2","33.8","12.4"
"1500000US530330289025","Block Group 5, Census Tract 289.02, King County, Washington","30.7","5.8","34.4","10.9","30.0","5.6"
"1500000US530330290011","Block Group 1, Census Tract 290.01, King County, Washington","53.9","18.4","46.7","20.2","59.0","19.0"
"1500000US530330290012","Block Group 2, Census Tract 290.01, King County, Washington","34.2","12.4","38.7","10.1","27.9","10.2"
"1500000US530330290013","Block Group 3, Census Tract 290.01, King County, Washington","55.6","9.6","50.4","13.8","59.3","8.8"
"1500000US530330290014","Block Group 4, Census Tract 290.01, King County, Washington","52.4","7.4","49.7","11.4","52.6","7.9"
"1500000US530330290031","Block Group 1, Census Tract 290.03, King County, Washington","50.1","9.1","42.9","16.3","52.0","8.8"
"1500000US530330290032","Block Group 2, Census Tract 290.03, King County, Washington","41.4","12.8","40.1","22.3","42.1","11.6"
"1500000US530330290033","Block Group 3, Census Tract 290.03, King County, Washington","31.9","1.5","32.1","2.7","31.8","3.9"
"1500000US530330290034","Block Group 4, Census Tract 290.03, King County, Washington","33.5","5.5","32.0","4.5","34.3","12.2"
"1500000US530330290035","Block Group 5, Census Tract 290.03, King County, Washington","58.7","5.9","56.4","7.6","62.0","17.0"
"1500000US530330290041","Block Group 1, Census Tract 290.04, King County, Washington","35.0","4.0","37.3","5.0","33.7","4.0"
"1500000US530330290042","Block Group 2, Census Tract 290.04, King County, Washington","23.6","2.6","23.3","7.9","23.9","2.2"
"1500000US530330291011","Block Group 1, Census Tract 291.01, King County, Washington","34.0","4.4","34.9","8.8","33.7","4.5"
"1500000US530330291012","Block Group 2, Census Tract 291.01, King County, Washington","41.1","6.8","35.8","8.8","41.8","4.9"
"1500000US530330291021","Block Group 1, Census Tract 291.02, King County, Washington","40.5","4.1","43.0","7.2","40.1","6.3"
"1500000US530330291022","Block Group 2, Census Tract 291.02, King County, Washington","42.2","9.1","43.2","7.3","38.8","10.1"
"1500000US530330291023","Block Group 3, Census Tract 291.02, King County, Washington","37.0","5.7","32.8","11.4","38.4","2.9"
"1500000US530330292031","Block Group 1, Census Tract 292.03, King County, Washington","32.8","4.5","32.5","3.2","38.1","10.8"
"1500000US530330292032","Block Group 2, Census Tract 292.03, King County, Washington","33.9","6.6","28.8","11.4","39.5","6.9"
"1500000US530330292041","Block Group 1, Census Tract 292.04, King County, Washington","29.0","5.0","29.0","6.5","28.9","9.6"
"1500000US530330292042","Block Group 2, Census Tract 292.04, King County, Washington","33.6","8.8","33.1","7.6","39.4","15.5"
"1500000US530330292043","Block Group 3, Census Tract 292.04, King County, Washington","37.0","6.0","27.8","15.7","39.9","3.2"
"1500000US530330292044","Block Group 4, Census Tract 292.04, King County, Washington","24.2","2.3","25.8","3.5","21.9","2.3"
"1500000US530330292051","Block Group 1, Census Tract 292.05, King County, Washington","46.6","3.5","45.7","5.0","48.0","4.1"
"1500000US530330292052","Block Group 2, Census Tract 292.05, King County, Washington","23.9","3.5","23.3","6.3","25.5","3.0"
"1500000US530330292053","Block Group 3, Census Tract 292.05, King County, Washington","40.0","7.6","32.7","4.5","51.0","18.1"
"1500000US530330292061","Block Group 1, Census Tract 292.06, King County, Washington","31.1","6.2","31.7","22.8","30.4","3.4"
"1500000US530330292062","Block Group 2, Census Tract 292.06, King County, Washington","34.3","6.0","29.3","5.4","38.7","10.0"
"1500000US530330292063","Block Group 3, Census Tract 292.06, King County, Washington","29.8","3.0","29.6","2.4","30.1","10.0"
"1500000US530330293031","Block Group 1, Census Tract 293.03, King County, Washington","35.9","7.4","37.9","8.9","35.1","11.7"
"1500000US530330293032","Block Group 2, Census Tract 293.03, King County, Washington","45.7","8.1","34.7","7.8","59.3","17.5"
"1500000US530330293033","Block Group 3, Census Tract 293.03, King County, Washington","41.1","10.4","29.9","10.2","49.2","5.3"
"1500000US530330293034","Block Group 4, Census Tract 293.03, King County, Washington","44.0","8.3","31.9","16.3","52.1","10.7"
"1500000US530330293035","Block Group 5, Census Tract 293.03, King County, Washington","36.1","6.1","38.5","10.8","35.2","8.2"
"1500000US530330293041","Block Group 1, Census Tract 293.04, King County, Washington","47.8","2.9","47.2","3.0","50.1","4.5"
"1500000US530330293042","Block Group 2, Census Tract 293.04, King County, Washington","41.7","9.0","41.8","9.4","39.9","13.2"
"1500000US530330293043","Block Group 3, Census Tract 293.04, King County, Washington","34.3","1.2","33.9","1.5","34.5","3.6"
"1500000US530330293044","Block Group 4, Census Tract 293.04, King County, Washington","48.3","7.9","46.6","8.1","50.1","10.7"
"1500000US530330293051","Block Group 1, Census Tract 293.05, King County, Washington","44.0","6.9","40.5","13.1","44.8","6.9"
"1500000US530330293052","Block Group 2, Census Tract 293.05, King County, Washington","33.0","4.7","22.1","8.3","42.5","8.9"
"1500000US530330293053","Block Group 3, Census Tract 293.05, King County, Washington","40.5","10.1","40.0","6.1","47.2","17.6"
"1500000US530330293054","Block Group 4, Census Tract 293.05, King County, Washington","41.9","9.5","41.4","20.0","43.2","8.8"
"1500000US530330293061","Block Group 1, Census Tract 293.06, King County, Washington","38.4","5.1","38.3","5.7","38.7","8.0"
"1500000US530330293062","Block Group 2, Census Tract 293.06, King County, Washington","46.9","7.6","45.5","12.5","49.3","9.4"
"1500000US530330293071","Block Group 1, Census Tract 293.07, King County, Washington","35.2","8.3","35.1","10.0","35.3","11.0"
"1500000US530330293072","Block Group 2, Census Tract 293.07, King County, Washington","44.1","6.4","42.2","6.2","48.4","7.8"
"1500000US530330293073","Block Group 3, Census Tract 293.07, King County, Washington","43.5","6.0","43.0","6.5","45.2","9.1"
"1500000US530330294031","Block Group 1, Census Tract 294.03, King County, Washington","39.3","7.4","38.4","6.5","41.1","16.4"
"1500000US530330294032","Block Group 2, Census Tract 294.03, King County, Washington","29.0","13.7","28.6","3.6","34.9","25.5"
"1500000US530330294033","Block Group 3, Census Tract 294.03, King County, Washington","31.1","3.8","29.3","6.7","34.6","9.4"
"1500000US530330294051","Block Group 1, Census Tract 294.05, King County, Washington","33.4","8.0","33.9","9.9","33.1","9.8"
"1500000US530330294052","Block Group 2, Census Tract 294.05, King County, Washington","41.1","8.0","40.4","9.9","44.1","10.1"
"1500000US530330294053","Block Group 3, Census Tract 294.05, King County, Washington","35.6","16.6","23.3","3.2","44.1","9.5"
"1500000US530330294054","Block Group 4, Census Tract 294.05, King County, Washington","37.6","4.7","42.1","6.8","33.7","5.4"
"1500000US530330294055","Block Group 5, Census Tract 294.05, King County, Washington","45.0","11.4","45.0","15.4","44.9","16.4"
"1500000US530330294061","Block Group 1, Census Tract 294.06, King County, Washington","35.7","2.5","30.7","5.8","41.2","5.6"
"1500000US530330294062","Block Group 2, Census Tract 294.06, King County, Washington","40.5","4.6","39.3","5.3","41.5","7.9"
"1500000US530330294071","Block Group 1, Census Tract 294.07, King County, Washington","29.8","6.3","30.0","7.7","29.2","8.3"
"1500000US530330294072","Block Group 2, Census Tract 294.07, King County, Washington","30.3","3.3","31.2","9.7","29.5","3.3"
"1500000US530330294073","Block Group 3, Census Tract 294.07, King County, Washington","48.3","6.6","31.9","12.0","56.3","8.5"
"1500000US530330294081","Block Group 1, Census Tract 294.08, King County, Washington","39.6","11.4","38.9","15.0","44.1","13.9"
"1500000US530330294082","Block Group 2, Census Tract 294.08, King County, Washington","38.6","12.8","30.8","13.6","47.8","6.3"
"1500000US530330294083","Block Group 3, Census Tract 294.08, King County, Washington","35.2","4.7","37.1","7.9","34.5","3.5"
"1500000US530330295021","Block Group 1, Census Tract 295.02, King County, Washington","31.3","4.0","30.0","5.9","32.4","5.9"
"1500000US530330295022","Block Group 2, Census Tract 295.02, King County, Washington","49.8","13.6","44.1","12.6","54.5","15.4"
"1500000US530330295023","Block Group 3, Census Tract 295.02, King County, Washington","34.2","2.8","32.5","4.7","35.0","5.4"
"1500000US530330295024","Block Group 4, Census Tract 295.02, King County, Washington","39.1","8.6","38.6","11.7","39.5","8.2"
"1500000US530330295031","Block Group 1, Census Tract 295.03, King County, Washington","44.9","5.9","37.4","7.4","48.6","2.1"
"1500000US530330295032","Block Group 2, Census Tract 295.03, King County, Washington","31.9","4.2","34.4","13.3","30.6","5.4"
"1500000US530330295033","Block Group 3, Census Tract 295.03, King County, Washington","30.6","4.5","24.6","11.5","31.3","2.9"
"1500000US530330295034","Block Group 4, Census Tract 295.03, King County, Washington","30.0","13.6","27.0","16.6","32.3","14.1"
"1500000US530330295035","Block Group 5, Census Tract 295.03, King County, Washington","28.9","4.8","28.8","9.6","28.9","5.4"
"1500000US530330295041","Block Group 1, Census Tract 295.04, King County, Washington","32.7","5.4","28.4","5.4","36.3","8.0"
"1500000US530330295042","Block Group 2, Census Tract 295.04, King County, Washington","38.2","4.1","33.6","12.6","38.7","6.6"
"1500000US530330295043","Block Group 3, Census Tract 295.04, King County, Washington","29.3","2.2","28.6","2.7","30.5","6.0"
"1500000US530330296011","Block Group 1, Census Tract 296.01, King County, Washington","36.0","8.6","35.4","15.8","36.2","9.9"
"1500000US530330296012","Block Group 2, Census Tract 296.01, King County, Washington","47.7","6.9","51.9","4.5","43.9","9.2"
"1500000US530330296013","Block Group 3, Census Tract 296.01, King County, Washington","27.7","13.0","21.0","15.6","30.3","15.9"
"1500000US530330296014","Block Group 4, Census Tract 296.01, King County, Washington","37.8","23.3","50.3","11.1","33.1","10.3"
"1500000US530330296015","Block Group 5, Census Tract 296.01, King County, Washington","29.1","4.7","29.1","6.7","31.0","6.2"
"1500000US530330296021","Block Group 1, Census Tract 296.02, King County, Washington","49.7","10.5","50.1","9.0","49.6","13.2"
"1500000US530330296022","Block Group 2, Census Tract 296.02, King County, Washington","39.4","5.7","36.3","8.7","43.8","5.9"
"1500000US530330296023","Block Group 3, Census Tract 296.02, King County, Washington","35.9","3.4","35.1","5.8","36.8","2.9"
"1500000US530330297001","Block Group 1, Census Tract 297, King County, Washington","35.1","11.6","32.7","9.8","40.5","18.1"
"1500000US530330297002","Block Group 2, Census Tract 297, King County, Washington","43.1","15.4","40.8","14.0","43.9","20.8"
"1500000US530330297003","Block Group 3, Census Tract 297, King County, Washington","43.7","8.3","33.3","19.5","46.7","10.0"
"1500000US530330297004","Block Group 4, Census Tract 297, King County, Washington","34.8","14.5","37.4","13.5","33.5","25.5"
"1500000US530330297005","Block Group 5, Census Tract 297, King County, Washington","31.9","5.6","29.7","11.0","31.9","22.5"
"1500000US530330298011","Block Group 1, Census Tract 298.01, King County, Washington","27.0","1.8","28.0","4.6","22.5","20.0"
"1500000US530330298012","Block Group 2, Census Tract 298.01, King County, Washington","41.6","13.5","44.4","15.1","31.0","22.7"
"1500000US530330298013","Block Group 3, Census Tract 298.01, King County, Washington","43.9","8.0","34.9","26.5","44.1","9.0"
"1500000US530330298014","Block Group 4, Census Tract 298.01, King County, Washington","44.2","21.4","40.4","26.0","44.9","21.2"
"1500000US530330298015","Block Group 5, Census Tract 298.01, King County, Washington","31.9","3.0","33.5","2.5","27.7","4.9"
"1500000US530330298021","Block Group 1, Census Tract 298.02, King County, Washington","49.7","14.1","49.1","13.2","53.3","21.4"
"1500000US530330298022","Block Group 2, Census Tract 298.02, King County, Washington","40.3","11.0","35.3","9.4","49.0","11.1"
"1500000US530330298023","Block Group 3, Census Tract 298.02, King County, Washington","39.8","8.3","35.7","10.9","45.1","7.4"
"1500000US530330298024","Block Group 4, Census Tract 298.02, King County, Washington","50.2","18.4","50.6","4.0","40.6","15.6"
"1500000US530330298025","Block Group 5, Census Tract 298.02, King County, Washington","30.9","8.2","31.2","12.1","29.7","11.8"
"1500000US530330298026","Block Group 6, Census Tract 298.02, King County, Washington","34.4","8.4","29.8","16.9","38.8","7.6"
"1500000US530330299011","Block Group 1, Census Tract 299.01, King County, Washington","42.4","5.3","35.5","7.6","46.3","5.3"
"1500000US530330299012","Block Group 2, Census Tract 299.01, King County, Washington","34.5","5.3","33.0","6.9","35.8","5.9"
"1500000US530330299013","Block Group 3, Census Tract 299.01, King County, Washington","31.4","1.7","32.8","5.5","30.5","2.5"
"1500000US530330299021","Block Group 1, Census Tract 299.02, King County, Washington","45.1","10.8","47.2","10.1","39.0","8.7"
"1500000US530330299022","Block Group 2, Census Tract 299.02, King County, Washington","35.3","6.9","33.6","7.1","36.3","11.9"
"1500000US530330299023","Block Group 3, Census Tract 299.02, King County, Washington","46.4","2.3","46.3","1.4","46.8","5.4"
"1500000US530330300031","Block Group 1, Census Tract 300.03, King County, Washington","50.4","10.3","55.3","14.1","49.8","6.4"
"1500000US530330300032","Block Group 2, Census Tract 300.03, King County, Washington","42.6","11.9","43.6","18.1","40.2","15.0"
"1500000US530330300033","Block Group 3, Census Tract 300.03, King County, Washington","29.0","16.7","31.5","16.4","27.0","25.7"
"1500000US530330300034","Block Group 4, Census Tract 300.03, King County, Washington","35.9","10.0","39.1","14.1","34.9","12.1"
"1500000US530330300035","Block Group 5, Census Tract 300.03, King County, Washington","29.4","5.4","27.6","12.4","29.8","5.7"
"1500000US530330300041","Block Group 1, Census Tract 300.04, King County, Washington","22.3","8.3","13.9","14.2","25.4","3.1"
"1500000US530330300042","Block Group 2, Census Tract 300.04, King County, Washington","24.6","2.5","23.7","6.4","28.1","7.4"
"1500000US530330300043","Block Group 3, Census Tract 300.04, King County, Washington","30.5","7.7","29.1","7.9","37.8","12.9"
"1500000US530330300044","Block Group 4, Census Tract 300.04, King County, Washington","44.4","18.8","36.9","7.4","50.0","13.4"
"1500000US530330300045","Block Group 5, Census Tract 300.04, King County, Washington","24.8","17.4","20.0","12.6","31.3","28.2"
"1500000US530330300046","Block Group 6, Census Tract 300.04, King County, Washington","36.6","3.3","36.1","2.8","43.9","14.8"
"1500000US530330300051","Block Group 1, Census Tract 300.05, King County, Washington","28.6","4.1","28.5","6.2","28.8","8.4"
"1500000US530330300052","Block Group 2, Census Tract 300.05, King County, Washington","46.7","2.5","47.5","3.9","46.3","3.5"
"1500000US530330300053","Block Group 3, Census Tract 300.05, King County, Washington","29.6","3.3","31.2","4.7","27.8","4.1"
"1500000US530330300061","Block Group 1, Census Tract 300.06, King County, Washington","35.6","4.3","35.8","3.9","33.7","12.8"
